관측소명:태안항,,,,,,,,,,,,,,
위도:37.006722,,,,,,,,,,,,,,
경도:126.270222,,,,,,,,,,,,,,
관측시간,유속(cm/s),유향(16points),유향(deg),수온(℃),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-26 3:30,58.1,북동,38,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:40,70.9,동,100,17.83,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:50,88.6,동,101,17.79,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:00,87.3,북동,40,17.55,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:10,97.4,북동,44,17.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:20,97.8,동,100,17.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:30,89.1,동남동,103,16.85,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:40,48.8,동남동,103,17.26,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:50,47.3,동북동,67,17.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:00,24.7,동,99,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:10,24.4,북동,52,16.8,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:20,44.9,북동,49,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:30,28.7,북동,52,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:40,27.7,동북동,63,16.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:50,23.1,동,84,16.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:00,21.7,동,87,16.96,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:10,17.7,동,81,16.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:20,15.2,동,82,16.96,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:30,15.4,동남동,103,16.92,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:40,13,동남동,105,16.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:50,11.6,동,99,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:00,12.5,동,85,16.75,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:10,8.8,동남동,117,16.7,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:20,4.4,동남동,104,16.67,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:30,2.8,북북서,338,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:40,11.7,서남서,258,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:50,10.2,서,263,16.7,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:00,16.4,서남서,245,16.69,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:10,21.4,서남서,256,16.71,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:20,25.6,서남서,251,16.74,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:30,24.3,서남서,247,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:40,29.4,서남서,245,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:50,27.3,남서,234,16.73,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:00,40.9,서남서,237,16.71,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:10,47.2,남서,236,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:20,59,남서,235,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:30,60.7,남서,235,16.75,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:40,69.6,남서,233,16.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:50,78.5,동,100,17.01,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:00,93,남서,233,17.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:10,98.8,남서,231,17.11,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:20,106.6,동,99,17.23,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:30,111.9,남서,230,17.17,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:40,112.4,동,99,17.5,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:50,121.5,남서,235,17.42,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:00,130,남서,234,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:10,124.2,서남서,240,18.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:20,123.6,서남서,240,17.79,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:30,116.7,서남서,239,18.06,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:40,122.3,서남서,242,17.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:50,82.7,남서,235,17.71,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:00,86.1,남서,228,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:10,94.1,남서,227,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:20,110.3,서남서,245,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:30,92.3,서남서,238,18.15,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:40,82.5,동,99,18.12,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:50,53.1,남서,230,18.13,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:00,55.4,남서,226,18.17,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:10,39.9,남서,236,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:20,33.1,남서,232,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:30,26.5,남서,224,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:40,24.1,남서,232,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:50,20.4,남동,139,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:00,15.9,서남서,238,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:10,7.8,남남서,209,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:20,0.9,남동,124,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:30,7.2,동북동,67,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:40,9,동북동,69,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:50,10.4,동북동,62,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:00,14.7,북,1,18.74,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:10,13.7,북,357,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:20,9.4,북,11,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:30,15.5,북동,40,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:40,15,북북동,20,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:50,20.6,북북동,25,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:00,20.5,북북동,20,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:10,24.4,북북동,32,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:20,31.6,북동,34,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:30,35.1,북북동,30,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:40,36.8,북동,40,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:50,51.4,북동,42,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:00,54.2,북동,41,18.01,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:10,63.2,동,101,17.91,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:20,69.5,동,101,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:30,87,동,100,17.6,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:40,76.2,북동,50,17.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:50,66.1,동,101,17.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:00,60.7,북동,40,17.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:10,20.4,남동,126,17.51,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:20,14.3,동,90,17.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:30,11.2,동,87,17.24,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:40,14,동,82,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:50,15.8,동,93,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:00,17.2,동,100,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:10,11,동남동,114,17.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:20,18.8,동남동,107,17.11,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:30,15.5,동남동,110,17.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:40,14.2,남동,128,17.06,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:50,8.7,남남동,167,17.01,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:00,16.1,남,175,17.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:10,18.6,남남서,206,17,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:20,21.7,남남서,213,16.95,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:30,14.6,남서,233,16.93,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:40,15.7,남동,136,16.95,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:50,16.5,남서,226,17.01,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:00,24.4,남서,229,16.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:10,27.6,동,98,16.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:20,35.3,남서,232,16.97,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:30,52.7,남서,229,17.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:40,68.6,남서,234,17.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:50,52.3,남서,236,17.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:00,67.2,남서,236,17.53,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:10,95.9,서남서,238,17.66,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:20,97.5,서남서,238,17.73,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:30,91.4,남서,233,17.95,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:40,120.2,남서,235,17.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:50,124,남서,234,17.94,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:00,122.4,남서,232,17.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:10,117,남서,231,17.86,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:20,115.7,남서,231,17.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:30,103.7,남서,232,17.92,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:40,104.6,남서,230,18.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:50,93,남서,229,18.06,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:00,81.2,남서,230,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:10,72,남서,228,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:20,67.8,남서,224,18.12,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:30,58.4,남서,224,18.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:40,53.7,남서,221,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:50,47.5,남서,223,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:00,23.2,남서,225,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:10,17.3,남서,222,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:20,23.5,서남서,245,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:30,16.4,서남서,244,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:40,20.2,서남서,243,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:50,17.6,서남서,244,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:00,11.9,서남서,251,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:10,7.4,서남서,242,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:20,8.4,서남서,257,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:30,13.5,서북서,300,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:40,18.4,북서,314,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:50,22.1,북북서,331,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:00,18.5,북,354,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:10,15.9,북북동,20,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:20,14.6,북북동,22,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:30,17.4,동남동,104,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:40,12.8,북북동,14,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:50,28.3,동,101,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:00,35.7,북북동,28,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:10,49.8,북북동,29,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:20,54.5,북동,38,18.18,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:30,80.5,북동,47,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:40,71.2,북동,49,17.94,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:50,86.3,동,101,17.85,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:00,90.8,북동,43,17.49,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:10,85,북동,46,17.22,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:20,62.3,북동,45,17.19,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:30,25.2,동,100,17.53,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:40,19.5,동북동,68,17.23,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:50,27.7,동북동,58,17.04,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:00,28.8,동북동,61,16.94,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:10,26.2,북동,52,17,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:20,37,북동,48,16.94,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:30,19.2,동남동,108,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:40,21.1,동북동,69,17.23,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:50,20.1,동남동,116,17.23,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:00,15.9,동,97,17.18,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:10,20.4,동,88,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:20,18.1,남동,127,17.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:30,11.7,동남동,106,17.12,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:40,19.8,남동,134,17.11,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:50,14.6,동남동,103,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:00,7.3,남동,127,16.98,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:10,10.9,남남동,149,16.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:20,9.9,남,180,16.89,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:30,10.7,남,189,16.88,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:40,12.6,남동,145,16.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:50,16.4,서남서,246,16.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:00,20.6,남동,135,16.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:10,17.1,서남서,242,16.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:20,25.5,서남서,243,16.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:30,23.7,서남서,244,16.92,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:40,29,서남서,238,16.9,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:50,37.4,서남서,240,16.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:00,42.4,서남서,238,16.94,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:10,43.5,남서,232,17,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:20,53.6,남서,230,17.03,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:30,67,남서,232,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:40,76.4,동,97,17.21,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:50,87,남서,232,17.36,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:00,81.7,남서,233,17.34,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:10,97.6,남서,231,17.41,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:20,114.5,동,98,17.58,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:30,117.4,동,98,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:40,111.4,동,100,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:50,101.2,동,98,17.7,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:00,106,동,99,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:10,122.3,남서,236,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:20,108.2,서남서,242,18.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:30,99.4,서남서,238,18.04,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:40,89.9,남서,236,17.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:50,98.4,남서,231,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:00,96,남서,233,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:10,96.9,서남서,244,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:20,80.8,남서,228,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:30,58,남서,226,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:40,44.3,남서,222,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:50,36.1,남서,223,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:00,18.6,남서,214,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:10,22.8,남서,224,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:20,16.3,남동,125,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:30,17,서남서,248,18.43,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:40,16.4,남서,226,18.43,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:50,9.8,남남서,206,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:00,4.7,남서,218,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:10,4,북동,39,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:20,9.7,동북동,65,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:30,12.4,북동,53,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:40,7,북동,34,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:50,12.5,북동,36,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:00,15.3,북동,35,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:10,11.2,남동,142,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:20,18.1,북북동,25,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:30,10.6,동남동,109,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:50,19.2,북북동,18,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-27 17:00,13.8,북북동,15,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-27 17:10,24.7,북북동,33,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-27 17:20,36.2,북북동,33,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-27 17:30,35.5,동,99,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-27 17:40,49.6,북동,34,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-27 17:50,29.5,북동,41,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-27 18:00,48.1,북동,44,18.04,-,-,-,-,-,-,-,-,-,-
2024-06-27 18:10,44.8,북동,44,17.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 18:20,63.8,북동,42,17.72,-,-,-,-,-,-,-,-,-,-
2024-06-27 18:30,61.2,북동,45,17.78,-,-,-,-,-,-,-,-,-,-
2024-06-27 18:40,67.7,북동,50,17.89,-,-,-,-,-,-,-,-,-,-
2024-06-27 18:50,46.7,북동,50,17.35,-,-,-,-,-,-,-,-,-,-
2024-06-27 19:00,51.4,북동,41,17.44,-,-,-,-,-,-,-,-,-,-
2024-06-27 19:10,12.5,동,100,17.57,-,-,-,-,-,-,-,-,-,-
2024-06-27 19:20,16.8,동남동,107,17.46,-,-,-,-,-,-,-,-,-,-
2024-06-27 19:30,11.9,남동,124,17.48,-,-,-,-,-,-,-,-,-,-
2024-06-27 19:40,6.1,동,90,17.21,-,-,-,-,-,-,-,-,-,-
2024-06-27 19:50,12.6,동남동,110,17.19,-,-,-,-,-,-,-,-,-,-
2024-06-27 20:00,19.3,동남동,103,17.18,-,-,-,-,-,-,-,-,-,-
2024-06-27 20:10,15,동남동,107,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-27 20:20,13.5,동남동,114,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-27 20:30,8.4,남동,130,17.13,-,-,-,-,-,-,-,-,-,-
2024-06-27 20:40,9.6,남동,131,17.11,-,-,-,-,-,-,-,-,-,-
2024-06-27 20:50,15.1,남남동,147,17.11,-,-,-,-,-,-,-,-,-,-
2024-06-27 21:00,15.7,남남서,204,17.09,-,-,-,-,-,-,-,-,-,-
2024-06-27 21:10,16.2,남남서,207,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-27 21:20,22.5,남서,217,17.05,-,-,-,-,-,-,-,-,-,-
2024-06-27 21:30,21,남서,233,17.06,-,-,-,-,-,-,-,-,-,-
2024-06-27 21:40,17.2,남서,236,17.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 21:50,18.3,서남서,241,17.09,-,-,-,-,-,-,-,-,-,-
2024-06-27 22:00,25.6,남서,231,17.11,-,-,-,-,-,-,-,-,-,-
2024-06-27 22:10,24.4,남서,227,17.25,-,-,-,-,-,-,-,-,-,-
2024-06-27 22:20,41,남서,229,17.35,-,-,-,-,-,-,-,-,-,-
2024-06-27 22:30,43.7,남서,229,17.46,-,-,-,-,-,-,-,-,-,-
2024-06-27 22:40,53.7,남서,229,17.49,-,-,-,-,-,-,-,-,-,-
2024-06-27 22:50,70,남서,233,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-27 23:00,74,남서,236,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-27 23:10,92.1,서남서,237,17.8,-,-,-,-,-,-,-,-,-,-
2024-06-27 23:20,90.6,서남서,237,17.9,-,-,-,-,-,-,-,-,-,-
2024-06-27 23:30,108.6,남서,234,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-27 23:40,108.3,남서,233,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-27 23:50,97.6,남서,232,17.88,-,-,-,-,-,-,-,-,-,-
2024-06-28 0:00,96.8,남서,233,17.82,-,-,-,-,-,-,-,-,-,-
2024-06-28 0:10,100.4,남서,233,17.79,-,-,-,-,-,-,-,-,-,-
2024-06-28 0:20,104.4,남서,232,18.03,-,-,-,-,-,-,-,-,-,-
2024-06-28 0:30,106.2,남서,230,18.06,-,-,-,-,-,-,-,-,-,-
2024-06-28 0:40,98.2,남서,232,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-28 0:50,90.2,남서,236,18.43,-,-,-,-,-,-,-,-,-,-
2024-06-28 1:00,77.1,서남서,240,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-28 1:10,54.3,남서,231,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-28 1:20,48.2,남서,228,18.21,-,-,-,-,-,-,-,-,-,-
2024-06-28 1:30,45.9,남서,227,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-28 1:40,20.3,남서,221,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-28 1:50,24.2,남서,222,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-28 2:00,22.8,남서,225,18.46,-,-,-,-,-,-,-,-,-,-
2024-06-28 2:10,31.1,남서,236,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-28 2:20,23.3,서남서,250,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-28 2:30,15.7,서남서,255,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-28 2:40,8.2,서남서,256,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-28 2:50,10.9,서남서,243,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-28 3:00,13.9,서남서,246,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-28 3:10,9,서남서,257,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-28 3:20,19.5,북서,306,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-28 3:30,19.5,북서,321,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-28 3:40,20.6,북북서,340,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-28 3:50,16.1,북,5,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-28 4:00,17.6,북동,35,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-28 4:10,15.5,북북동,25,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-28 4:20,12.5,북북동,23,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-28 4:30,19,북북동,20,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-28 4:40,16.6,북북동,19,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-28 4:50,35.8,북북동,26,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-28 5:00,38.8,동,101,18.43,-,-,-,-,-,-,-,-,-,-
2024-06-28 5:10,52,북동,35,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-28 5:20,51.6,동,98,18.19,-,-,-,-,-,-,-,-,-,-
2024-06-28 5:30,55.1,북동,42,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-28 5:40,53.8,동,100,17.9,-,-,-,-,-,-,-,-,-,-
2024-06-28 5:50,57,북동,40,17.69,-,-,-,-,-,-,-,-,-,-
2024-06-28 6:00,73.2,북동,51,17.37,-,-,-,-,-,-,-,-,-,-
2024-06-28 6:10,76.4,북동,44,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-28 6:20,68.7,북동,41,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-28 6:30,13.7,동,86,17.52,-,-,-,-,-,-,-,-,-,-
2024-06-28 6:40,28.7,동북동,64,17.3,-,-,-,-,-,-,-,-,-,-
2024-06-28 6:50,21.9,동북동,64,17.31,-,-,-,-,-,-,-,-,-,-
2024-06-28 7:00,24.5,동북동,69,17.35,-,-,-,-,-,-,-,-,-,-
2024-06-28 7:10,23.3,동,79,17.34,-,-,-,-,-,-,-,-,-,-
2024-06-28 7:20,13.8,동,85,17.31,-,-,-,-,-,-,-,-,-,-
2024-06-28 7:30,17,동남동,109,17.3,-,-,-,-,-,-,-,-,-,-
2024-06-28 7:40,14,동,91,17.31,-,-,-,-,-,-,-,-,-,-
