°üÃø¼Ò¸í:ÀÎÃµÇ×,,,,,,,,,,,,,,
À§µµ:37.389444,,,,,,,,,,,,,,
°æµµ:126.533055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-25 19:00,14.8,ºÏµ¿,55,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:10,14.6,ºÏµ¿,49,21.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:20,14,ºÏµ¿,55,21.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:30,6.9,ºÏµ¿,46,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:40,0.5,ºÏºÏµ¿,27,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:50,1.8,¼­³²¼­,240,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:00,8.1,³²³²µ¿,160,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:10,9.3,³²,179,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:20,11.9,³²¼­,236,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:30,6.3,µ¿,87,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:40,29.1,³²¼­,225,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:50,30.6,µ¿ºÏµ¿,57,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:00,38,ºÏµ¿,55,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:10,30.2,ºÏµ¿,54,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:20,38.3,µ¿ºÏµ¿,58,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:30,35.8,³²³²¼­,213,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:40,50.6,µ¿ºÏµ¿,60,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:50,53.7,µ¿ºÏµ¿,60,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:00,55.8,µ¿ºÏµ¿,60,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:10,55.8,µ¿ºÏµ¿,60,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:20,65,µ¿ºÏµ¿,62,21.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:30,70,µ¿ºÏµ¿,62,22.11,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:40,68.8,µ¿ºÏµ¿,61,22.45,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:50,77.6,³²¼­,235,22.56,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:00,70.1,µ¿ºÏµ¿,63,22.53,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:10,71.1,µ¿ºÏµ¿,63,22.56,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:20,70.6,¼­³²¼­,239,22.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:30,61.3,µ¿ºÏµ¿,63,22.44,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:40,62,µ¿ºÏµ¿,64,22.5,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:50,58.1,³²¼­,234,22.55,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:00,66.8,¼­³²¼­,238,22.66,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:10,60.3,¼­³²¼­,240,22.77,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:20,55.3,¼­³²¼­,242,22.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:30,54.1,¼­³²¼­,237,22.93,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:40,48.9,¼­³²¼­,237,22.94,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:50,42.2,³²¼­,230,22.96,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:00,32.6,µ¿ºÏµ¿,61,22.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:10,30.3,µ¿ºÏµ¿,57,23.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:20,23.6,µ¿ºÏµ¿,62,23.07,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:30,17.8,µ¿ºÏµ¿,63,23.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:40,12.8,µ¿,100,23.1,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:50,5.1,³²³²µ¿,166,23.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:00,5,µ¿ºÏµ¿,57,23.07,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:10,6.9,µ¿,90,23.06,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:30,26.2,µ¿ºÏµ¿,65,22.95,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:40,32.1,µ¿ºÏµ¿,64,22.96,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:50,43.2,µ¿ºÏµ¿,67,22.97,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:00,45.8,µ¿ºÏµ¿,60,23,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:10,54,µ¿ºÏµ¿,63,22.96,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:20,59,µ¿ºÏµ¿,60,22.85,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:30,62.3,µ¿ºÏµ¿,60,22.69,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:40,68.9,µ¿ºÏµ¿,59,22.54,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:50,61.8,µ¿ºÏµ¿,63,22.6,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:00,50,ºÏµ¿,56,22.54,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:10,53.7,µ¿ºÏµ¿,63,22.61,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:20,61.7,µ¿ºÏµ¿,59,22.64,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:30,63.8,ºÏµ¿,46,22.6,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:40,63.6,ºÏµ¿,49,22.46,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:50,59.4,ºÏµ¿,47,22.43,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:00,58.2,ºÏµ¿,47,22.36,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:10,50.3,µ¿ºÏµ¿,59,22.27,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:20,47.1,µ¿ºÏµ¿,60,22.18,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:30,52.4,µ¿ºÏµ¿,62,22.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:40,46.6,ºÏµ¿,47,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:50,43.8,ºÏµ¿,45,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:00,45.9,ºÏµ¿,52,22.05,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:10,48.1,ºÏµ¿,51,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:20,35.9,ºÏµ¿,47,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:30,32,ºÏµ¿,40,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:40,26.6,ºÏµ¿,38,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:50,27.4,ºÏµ¿,40,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:00,24.1,ºÏµ¿,37,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:10,20.8,ºÏºÏµ¿,29,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:20,13.6,ºÏµ¿,50,21.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:30,9.3,ºÏµ¿,43,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:40,6,ºÏºÏµ¿,31,21.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:50,2.6,µ¿ºÏµ¿,63,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:00,2.7,³²¼­,235,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:10,7.8,¼­³²¼­,243,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:20,12,¼­³²¼­,243,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:30,15.8,¼­³²¼­,240,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:40,21.4,³²¼­,231,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:50,27.9,ºÏµ¿,54,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:00,22.3,³²¼­,222,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:10,35.1,³²¼­,227,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:20,36.6,³²¼­,226,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:30,43.1,µ¿ºÏµ¿,58,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:40,46.3,³²¼­,227,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:50,44,µ¿ºÏµ¿,59,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:00,47.5,³²¼­,227,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:10,49.5,³²¼­,228,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:20,53.7,³²¼­,230,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:30,54.4,³²¼­,232,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:40,54.3,³²¼­,232,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:50,56.1,µ¿ºÏµ¿,60,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:00,60.5,³²¼­,234,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:10,63.8,µ¿ºÏµ¿,61,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:20,65.4,¼­³²¼­,240,22.48,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:30,73.3,¼­³²¼­,238,22.49,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:40,70.4,¼­³²¼­,238,22.43,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:50,73.8,¼­³²¼­,237,22.46,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:00,71.7,³²¼­,236,22.72,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:10,69,³²¼­,235,22.73,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:20,68,µ¿ºÏµ¿,63,22.48,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:30,67.3,³²¼­,234,22.73,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:40,62.2,³²¼­,232,22.77,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:50,63.3,³²¼­,234,22.98,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:00,54.5,³²¼­,235,23.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:10,52.3,µ¿ºÏµ¿,67,23.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:20,53.5,µ¿ºÏµ¿,64,23.04,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:30,41.7,µ¿ºÏµ¿,65,23.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:40,36.6,µ¿ºÏµ¿,66,22.99,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:50,27.3,µ¿ºÏµ¿,67,23.18,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:00,24.4,µ¿ºÏµ¿,68,23.12,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:10,17,µ¿ºÏµ¿,63,23.17,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:20,11.3,µ¿,96,23.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:30,18.4,µ¿³²µ¿,113,23.46,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:40,12.6,³²µ¿,144,23.16,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:50,3.2,µ¿³²µ¿,102,23.16,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:00,10,µ¿ºÏµ¿,66,23.01,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:10,19.8,µ¿ºÏµ¿,67,22.94,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:20,21.2,µ¿,98,23.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:30,28.3,µ¿ºÏµ¿,65,23.04,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:40,33.6,µ¿ºÏµ¿,61,22.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 15:50,41.4,µ¿ºÏµ¿,59,22.87,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:00,46.6,µ¿ºÏµ¿,59,23.04,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:10,45.6,µ¿ºÏµ¿,60,23.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:20,48.5,ºÏµ¿,55,23.31,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:30,51.8,µ¿ºÏµ¿,57,22.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:40,56.6,µ¿ºÏµ¿,58,23.27,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:50,61,µ¿ºÏµ¿,59,23.21,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:00,53.3,µ¿ºÏµ¿,59,22.66,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:10,43.5,ºÏµ¿,51,22.56,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:20,40.2,µ¿ºÏµ¿,64,22.47,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:30,41.4,ºÏµ¿,55,22.43,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:40,43.3,ºÏµ¿,44,22.44,-,-,-,-,-,-,-,-,-,-
2024-06-26 17:50,41.8,ºÏµ¿,55,22.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:00,43.2,ºÏµ¿,53,22.37,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:10,38.1,ºÏµ¿,50,22.41,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:20,40.1,ºÏµ¿,52,22.45,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:30,37.5,ºÏµ¿,50,22.19,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:40,31.8,ºÏµ¿,49,22.11,-,-,-,-,-,-,-,-,-,-
2024-06-26 18:50,30,µ¿ºÏµ¿,57,22.1,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:00,15.4,ºÏºÏµ¿,23,22.04,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:10,16,ºÏºÏµ¿,30,22.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:20,14.6,ºÏµ¿,36,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:30,14.3,ºÏ,4,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:40,15.3,ºÏµ¿,39,22.31,-,-,-,-,-,-,-,-,-,-
2024-06-26 19:50,3.9,ºÏ,2,22.19,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:00,5.8,ºÏ,350,22.12,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:10,3.1,ºÏ,2,22.22,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:20,3.7,³²¼­,235,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:30,4.9,³²,182,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:40,11.7,³²³²¼­,212,22.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 20:50,5.4,³²³²¼­,213,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:00,7.2,³²³²¼­,212,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:10,17,³²³²¼­,210,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:20,17.4,³²¼­,222,22.11,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:30,26.3,³²¼­,225,22.19,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:40,42.7,³²¼­,226,22.13,-,-,-,-,-,-,-,-,-,-
2024-06-26 21:50,42.7,³²¼­,224,22.21,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:00,45.8,µ¿ºÏµ¿,61,22.31,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:10,40.3,µ¿ºÏµ¿,62,22.35,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:20,36.2,µ¿ºÏµ¿,61,22.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:30,34.9,µ¿ºÏµ¿,62,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:40,45.6,µ¿ºÏµ¿,60,22.2,-,-,-,-,-,-,-,-,-,-
2024-06-26 22:50,60.6,¼­³²¼­,237,22.22,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:00,69.6,¼­³²¼­,237,22.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:10,70.7,¼­³²¼­,237,22.24,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:20,69,³²¼­,236,22.27,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:30,70.5,¼­³²¼­,241,22.49,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:40,75.6,¼­³²¼­,238,22.82,-,-,-,-,-,-,-,-,-,-
2024-06-26 23:50,74.7,³²¼­,236,22.68,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:00,68.4,¼­³²¼­,238,22.75,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:10,65,¼­³²¼­,237,22.71,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:20,61.1,¼­³²¼­,237,22.69,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:30,53.3,¼­³²¼­,242,22.66,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:40,58.4,³²¼­,233,22.82,-,-,-,-,-,-,-,-,-,-
2024-06-27 0:50,61.1,¼­³²¼­,239,22.97,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:00,63.7,³²¼­,236,23.07,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:10,60.5,¼­³²¼­,238,23.13,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:20,57.5,³²¼­,236,23.15,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:30,50.4,³²¼­,233,23.19,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:40,41.3,³²¼­,236,23.17,-,-,-,-,-,-,-,-,-,-
2024-06-27 1:50,39.2,³²¼­,234,23.2,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:00,29.7,³²¼­,233,23.22,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:10,23,³²¼­,225,23.26,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:20,19.6,³²¼­,219,23.25,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:30,11,³²³²¼­,206,23.25,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:40,8.2,³²,188,23.29,-,-,-,-,-,-,-,-,-,-
2024-06-27 2:50,5.9,µ¿³²µ¿,105,23.2,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:00,14,µ¿ºÏµ¿,76,23.19,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:10,21.8,µ¿ºÏµ¿,68,23.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:20,20.8,µ¿ºÏµ¿,62,23.12,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:30,29.3,µ¿ºÏµ¿,58,23.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:40,43.1,µ¿ºÏµ¿,64,23.16,-,-,-,-,-,-,-,-,-,-
2024-06-27 3:50,47.7,µ¿ºÏµ¿,60,23.09,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:00,50.6,µ¿ºÏµ¿,60,23.01,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:10,51.6,µ¿ºÏµ¿,59,22.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:20,50.8,ºÏµ¿,56,22.86,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:30,51.4,µ¿ºÏµ¿,59,22.78,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:40,49.2,µ¿ºÏµ¿,63,22.76,-,-,-,-,-,-,-,-,-,-
2024-06-27 4:50,44.1,ºÏµ¿,55,22.7,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:00,43.7,ºÏµ¿,53,22.63,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:10,46.9,ºÏµ¿,48,22.68,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:20,59.1,ºÏµ¿,43,22.58,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:30,58.5,ºÏµ¿,47,22.5,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:40,56.8,ºÏµ¿,45,22.37,-,-,-,-,-,-,-,-,-,-
2024-06-27 5:50,51.3,ºÏµ¿,45,22.36,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:00,50.6,ºÏµ¿,46,22.34,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:10,41.3,ºÏµ¿,43,22.23,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:20,43.3,ºÏµ¿,50,22.21,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:30,47.2,µ¿ºÏµ¿,61,22.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:40,40.7,µ¿ºÏµ¿,58,22.06,-,-,-,-,-,-,-,-,-,-
2024-06-27 6:50,44.2,µ¿ºÏµ¿,61,22.05,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:00,46,µ¿ºÏµ¿,60,22.06,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:10,37.4,ºÏµ¿,49,22,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:20,33.7,µ¿ºÏµ¿,60,22.09,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:30,31.9,ºÏµ¿,54,22.13,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:40,26.9,µ¿ºÏµ¿,62,22.06,-,-,-,-,-,-,-,-,-,-
2024-06-27 7:50,19.9,µ¿ºÏµ¿,60,21.97,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:00,15.8,ºÏµ¿,38,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:10,10.4,ºÏµ¿,34,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:20,9.6,ºÏ,6,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:30,7,ºÏ,353,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:40,6.7,¼­,272,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-27 8:50,10.9,¼­,265,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:00,12.6,¼­³²¼­,251,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:10,19.9,ºÏµ¿,39,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:20,22.5,¼­³²¼­,239,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:30,26.6,³²¼­,224,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:40,26.8,³²¼­,225,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-27 9:50,35.8,ºÏµ¿,55,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:00,35.7,³²¼­,230,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:10,38.5,³²¼­,228,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:20,44.5,³²¼­,230,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:30,42.4,µ¿ºÏµ¿,59,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:40,44.2,µ¿ºÏµ¿,60,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-27 10:50,46.6,³²¼­,227,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:00,43.5,³²¼­,225,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:10,45.6,³²¼­,228,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:20,49.6,³²¼­,225,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:30,49.6,³²¼­,227,22.13,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:40,53.1,µ¿ºÏµ¿,62,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-27 11:50,57,³²¼­,232,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:00,59.2,µ¿ºÏµ¿,62,22.51,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:10,67.8,¼­³²¼­,238,22.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:20,73.1,¼­³²¼­,237,22.72,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:30,72.5,¼­³²¼­,237,22.63,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:40,72.6,³²¼­,236,22.72,-,-,-,-,-,-,-,-,-,-
2024-06-27 12:50,69.2,¼­³²¼­,237,22.97,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:00,70,µ¿ºÏµ¿,66,22.88,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:10,65.8,µ¿ºÏµ¿,61,22.87,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:20,59.9,µ¿ºÏµ¿,60,22.73,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:30,57.4,³²¼­,234,23.12,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:40,60.5,³²¼­,236,23.12,-,-,-,-,-,-,-,-,-,-
2024-06-27 13:50,52,µ¿ºÏµ¿,66,23.14,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:00,48,µ¿ºÏµ¿,67,23.19,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:10,46.2,µ¿ºÏµ¿,65,23.24,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:20,42.4,³²¼­,227,23.25,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:30,40.7,³²¼­,229,23.21,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:40,30.7,³²¼­,232,23.2,-,-,-,-,-,-,-,-,-,-
2024-06-27 14:50,23.8,³²¼­,236,23.27,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:00,14,µ¿ºÏµ¿,67,23.39,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:10,17.2,³²³²¼­,202,23.38,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:20,12.8,³²,176,23.23,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:30,1.5,ºÏ,10,23.13,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:40,9.1,µ¿ºÏµ¿,77,23.1,-,-,-,-,-,-,-,-,-,-
2024-06-27 15:50,19.6,ºÏµ¿,53,23.03,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:00,21.5,ºÏµ¿,55,23.07,-,-,-,-,-,-,-,-,-,-
2024-06-27 16:10,23.5,µ¿ºÏµ¿,64,23.16,-,-,-,-,-,-,-,-,-,-
