包螟家疙:饶器,,,,,,,,,,,,,
困档:36.6775,,,,,,,,,,,,,
版档:129.453056,,,,,,,,,,,,,
包螟矫埃,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),浅氢(16points),浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
2024-06-26 1:25,14,19.4,33.4,-,-,-,-,2.1,巢辑,221,20.2,1012.2,-
2024-06-26 1:26,15,19.4,33.4,-,-,-,-,1.8,辑巢辑,239,20.1,1012.2,-
2024-06-26 1:27,16,19.4,33.4,-,-,-,-,1.7,辑,260,20,1012.2,-
2024-06-26 1:28,17,19.4,33.4,-,-,-,-,1.5,辑,278,20,1012.1,-
2024-06-26 1:29,17,19.4,33.4,-,-,-,-,1.2,辑合辑,294,20.1,1012.1,-
2024-06-26 1:30,17,19.4,33.3,-,-,-,-,1.5,辑,279,20.1,1012.1,-
2024-06-26 1:31,16,19.4,33.3,-,-,-,-,2,辑,263,20.1,1012.2,-
2024-06-26 1:32,15,19.4,33.3,-,-,-,-,1.8,辑巢辑,257,20.1,1012.3,-
2024-06-26 1:33,15,19.4,33.4,-,-,-,-,1.6,辑巢辑,258,20,1012.3,-
2024-06-26 1:34,15,19.4,33.3,-,-,-,-,1,辑巢辑,256,20,1012.4,-
2024-06-26 1:35,15,19.4,33.3,-,-,-,-,0.9,辑巢辑,256,19.9,1012.4,-
2024-06-26 1:36,15,19.4,33.3,-,-,-,-,0.8,辑,268,19.8,1012.4,-
2024-06-26 1:37,15,19.4,33.3,-,-,-,-,1.2,辑,278,19.8,1012.4,-
2024-06-26 1:38,16,19.4,33.3,-,-,-,-,1.8,辑,281,19.8,1012.4,-
2024-06-26 1:39,16,19.4,33.3,-,-,-,-,1.5,辑合辑,282,19.8,1012.4,-
2024-06-26 1:40,17,19.4,33.3,-,-,-,-,0.9,辑合辑,283,19.8,1012.4,-
2024-06-26 1:41,17,19.4,33.3,-,-,-,-,0.1,辑巢辑,258,19.9,1012.3,-
2024-06-26 1:42,17,19.4,33.3,-,-,-,-,0,合,0,19.9,1012.3,-
2024-06-26 1:43,17,19.4,33.3,-,-,-,-,0.1,合合辑,332,19.9,1012.3,-
2024-06-26 1:44,15,19.4,33.3,-,-,-,-,0.7,合合辑,332,19.9,1012.2,-
2024-06-26 1:45,13,19.4,33.3,-,-,-,-,0.8,合辑,323,19.8,1012.2,-
2024-06-26 1:46,11,19.4,33.3,-,-,-,-,0.8,合合辑,340,19.8,1012.2,-
2024-06-26 1:47,9,19.4,33.3,-,-,-,-,1.2,合合辑,341,19.8,1012.2,-
2024-06-26 1:48,9,19.4,33.3,-,-,-,-,1.3,合合辑,341,19.8,1012.2,-
2024-06-26 1:49,12,19.4,33.3,-,-,-,-,1.4,合合辑,347,19.7,1012.3,-
2024-06-26 1:50,13,19.4,33.3,-,-,-,-,1.3,合合辑,348,19.6,1012.3,-
2024-06-26 1:51,17,19.4,33.3,-,-,-,-,0.7,合合辑,337,19.5,1012.3,-
2024-06-26 1:52,21,19.4,33.3,-,-,-,-,0.1,合合辑,328,19.5,1012.3,-
2024-06-26 1:53,23,19.4,33.3,-,-,-,-,0,合,0,19.5,1012.3,-
2024-06-26 1:54,26,19.4,33.3,-,-,-,-,0.2,合辑,311,19.6,1012.3,-
2024-06-26 1:55,24,19.4,33.3,-,-,-,-,0.4,合辑,307,19.6,1012.3,-
2024-06-26 1:56,22,19.4,33.3,-,-,-,-,0.4,辑,275,19.7,1012.3,-
2024-06-26 1:57,19,19.4,33.3,-,-,-,-,0.2,辑合辑,297,19.7,1012.3,-
2024-06-26 1:58,15,19.4,33.3,-,-,-,-,0,合合辑,348,19.8,1012.3,-
2024-06-26 1:59,13,19.4,33.3,-,-,-,-,0,合辑,313,19.8,1012.3,-
2024-06-26 2:00,12,19.4,33.3,-,-,-,-,0.4,辑合辑,298,19.8,1012.3,-
2024-06-26 2:01,12,19.4,33.3,-,-,-,-,0.4,辑巢辑,249,19.9,1012.3,-
2024-06-26 2:02,12,19.4,33.3,-,-,-,-,0.6,辑巢辑,249,20,1012.4,-
2024-06-26 2:03,14,19.4,33.3,-,-,-,-,1,辑,264,20,1012.3,-
2024-06-26 2:04,15,19.4,33.3,-,-,-,-,0.7,辑合辑,299,20,1012.3,-
2024-06-26 2:05,16,19.4,33.3,-,-,-,-,0.8,合,352,20,1012.3,-
2024-06-26 2:06,18,19.4,33.3,-,-,-,-,0.7,合辑,320,20,1012.3,-
2024-06-26 2:07,19,19.4,33.3,-,-,-,-,0.8,辑合辑,289,20,1012.4,-
2024-06-26 2:08,20,19.4,33.3,-,-,-,-,1.2,辑,280,20,1012.3,-
2024-06-26 2:09,20,19.4,33.3,-,-,-,-,1,辑合辑,287,20.1,1012.3,-
2024-06-26 2:10,18,19.4,33.3,-,-,-,-,0.6,辑合辑,293,20.2,1012.4,-
2024-06-26 2:11,16,19.4,33.3,-,-,-,-,0.2,合,357,20.2,1012.4,-
2024-06-26 2:12,14,19.4,33.3,-,-,-,-,0.4,合,7,20.2,1012.4,-
2024-06-26 2:13,12,19.4,33.3,-,-,-,-,0.6,合,359,20.1,1012.4,-
2024-06-26 2:14,11,19.4,33.3,-,-,-,-,0.6,合合辑,347,20.1,1012.4,-
2024-06-26 2:15,11,19.4,33.4,-,-,-,-,0.5,辑,281,20,1012.4,-
2024-06-26 2:16,12,19.4,33.3,-,-,-,-,0.8,辑巢辑,248,20,1012.4,-
2024-06-26 2:17,14,19.4,33.3,-,-,-,-,0.5,辑,276,20,1012.4,-
2024-06-26 2:18,17,19.4,33.4,-,-,-,-,0.6,辑,280,20,1012.5,-
2024-06-26 2:19,19,19.4,33.4,-,-,-,-,0.6,辑巢辑,246,20,1012.4,-
2024-06-26 2:20,21,19.4,33.4,-,-,-,-,0.4,辑合辑,290,20,1012.4,-
2024-06-26 2:21,21,19.4,33.4,-,-,-,-,0.4,合合辑,340,20,1012.4,-
2024-06-26 2:22,21,19.4,33.3,-,-,-,-,0.2,合合悼,19,20,1012.4,-
2024-06-26 2:23,19,19.4,33.3,-,-,-,-,0.5,辑巢辑,253,20.1,1012.5,-
2024-06-26 2:24,17,19.4,33.3,-,-,-,-,1.2,辑合辑,288,20.2,1012.5,-
2024-06-26 2:25,16,19.4,33.4,-,-,-,-,0.5,合辑,307,20.2,1012.4,-
2024-06-26 2:26,15,19.4,33.4,-,-,-,-,0.7,辑,264,20.2,1012.4,-
2024-06-26 2:27,15,19.4,33.4,-,-,-,-,1.4,辑,274,20.3,1012.4,-
2024-06-26 2:28,15,19.4,33.4,-,-,-,-,1.6,辑合辑,283,20.1,1012.4,-
2024-06-26 2:29,16,19.4,33.3,-,-,-,-,1.5,辑合辑,292,20.1,1012.4,-
2024-06-26 2:30,16,19.4,33.3,-,-,-,-,0.8,合辑,314,20.6,1012.4,-
2024-06-26 2:31,17,19.4,33.4,-,-,-,-,1.4,合,2,20.9,1012.4,-
2024-06-26 2:32,18,19.4,33.4,-,-,-,-,1.1,合合辑,342,20.6,1012.4,-
2024-06-26 2:33,16,19.4,33.3,-,-,-,-,0.6,合辑,308,20.3,1012.4,-
2024-06-26 2:34,18,19.4,33.3,-,-,-,-,0.6,合合辑,343,20.2,1012.4,-
2024-06-26 2:35,18,19.4,33.3,-,-,-,-,0.8,辑,270,20.1,1012.4,-
2024-06-26 2:36,18,19.4,33.3,-,-,-,-,1,辑,263,20,1012.5,-
2024-06-26 2:37,21,19.4,33.4,-,-,-,-,1.2,辑,271,20.1,1012.5,-
2024-06-26 2:38,21,19.4,33.4,-,-,-,-,0.5,辑合辑,297,20.1,1012.5,-
2024-06-26 2:39,22,19.4,33.4,-,-,-,-,0.5,合辑,326,20.1,1012.5,-
2024-06-26 2:40,22,19.4,33.4,-,-,-,-,1.2,辑合辑,289,20.1,1012.5,-
2024-06-26 2:41,19,19.4,33.4,-,-,-,-,0.3,合合辑,343,20.1,1012.5,-
2024-06-26 2:42,19,19.4,33.3,-,-,-,-,0.8,合,355,20.2,1012.5,-
2024-06-26 2:43,18,19.4,33.3,-,-,-,-,0.9,合,356,20.2,1012.6,-
2024-06-26 2:44,16,19.4,33.3,-,-,-,-,0.6,辑合辑,289,20,1012.6,-
2024-06-26 2:45,17,19.4,33.3,-,-,-,-,1.4,辑,259,20,1012.6,-
2024-06-26 2:46,17,19.4,33.4,-,-,-,-,1.5,辑,261,19.9,1012.6,-
2024-06-26 2:47,17,19.4,33.3,-,-,-,-,1,辑合辑,288,19.9,1012.6,-
2024-06-26 2:48,18,19.4,33.4,-,-,-,-,1.4,辑巢辑,258,20.3,1012.6,-
2024-06-26 2:49,18,19.4,33.4,-,-,-,-,1.8,辑,273,20.2,1012.6,-
2024-06-26 2:50,18,19.4,33.4,-,-,-,-,1.5,辑合辑,299,20,1012.6,-
2024-06-26 2:51,19,19.4,33.4,-,-,-,-,0.9,辑,278,20.3,1012.6,-
2024-06-26 2:52,19,19.4,33.3,-,-,-,-,0.8,辑合辑,303,20.4,1012.6,-
2024-06-26 2:53,19,19.4,33.4,-,-,-,-,0.7,辑合辑,289,20.4,1012.6,-
2024-06-26 2:54,20,19.4,33.4,-,-,-,-,0.9,辑合辑,289,20.5,1012.6,-
2024-06-26 2:55,18,19.3,33.4,-,-,-,-,0.5,合辑,320,20.5,1012.6,-
2024-06-26 2:56,17,19.3,33.4,-,-,-,-,0.1,合辑,304,20.6,1012.6,-
2024-06-26 2:57,16,19.4,33.4,-,-,-,-,0.2,辑合辑,294,20.7,1012.6,-
2024-06-26 2:58,14,19.4,33.4,-,-,-,-,0.2,合合辑,331,20.6,1012.6,-
2024-06-26 2:59,14,19.3,33.4,-,-,-,-,0.5,合,3,20.4,1012.6,-
2024-06-26 3:00,15,19.3,33.4,-,-,-,-,0.7,合合辑,348,20.4,1012.7,-
2024-06-26 3:01,16,19.3,33.4,-,-,-,-,1.1,合合辑,347,20.3,1012.6,-
2024-06-26 3:02,18,19.3,33.4,-,-,-,-,1.3,合合辑,347,20.2,1012.6,-
2024-06-26 3:03,21,19.3,33.4,-,-,-,-,1.1,合合辑,342,20.2,1012.6,-
2024-06-26 3:04,22,19.3,33.4,-,-,-,-,1.4,合合辑,344,20.2,1012.6,-
2024-06-26 3:05,22,19.3,33.4,-,-,-,-,1.5,合合辑,335,20.2,1012.6,-
2024-06-26 3:06,22,19.3,33.4,-,-,-,-,1.5,合辑,326,20.2,1012.6,-
2024-06-26 3:07,19,19.3,33.4,-,-,-,-,0.8,辑合辑,297,20.1,1012.7,-
2024-06-26 3:08,17,19.3,33.4,-,-,-,-,0.8,合合辑,328,20.1,1012.7,-
2024-06-26 3:09,16,19.3,33.4,-,-,-,-,1.2,合合辑,337,20.1,1012.7,-
2024-06-26 3:10,15,19.4,33.4,-,-,-,-,1.4,合合辑,341,20.3,1012.7,-
2024-06-26 3:11,16,19.3,33.4,-,-,-,-,1.7,合合辑,342,20.5,1012.7,-
2024-06-26 3:12,16,19.3,33.4,-,-,-,-,1.7,合合辑,338,20.5,1012.7,-
2024-06-26 3:13,18,19.4,33.4,-,-,-,-,1,辑合辑,288,20.3,1012.7,-
2024-06-26 3:14,20,19.4,33.4,-,-,-,-,1.1,辑,260,20.2,1012.7,-
2024-06-26 3:15,20,19.3,33.4,-,-,-,-,0.7,辑合辑,291,20.1,1012.7,-
2024-06-26 3:16,21,19.4,33.4,-,-,-,-,0.7,合合辑,327,20.3,1012.7,-
2024-06-26 3:17,21,19.4,33.4,-,-,-,-,0.7,合合辑,348,20.5,1012.7,-
2024-06-26 3:18,21,19.4,33.4,-,-,-,-,1,合合辑,327,20.5,1012.7,-
2024-06-26 3:19,20,19.4,33.4,-,-,-,-,1.1,合辑,309,20.7,1012.7,-
2024-06-26 3:20,19,19.4,33.4,-,-,-,-,0.8,辑合辑,294,20.8,1012.7,-
2024-06-26 3:21,19,19.4,33.3,-,-,-,-,1.7,辑合辑,303,20.9,1012.7,-
2024-06-26 3:22,19,19.3,33.4,-,-,-,-,2.1,合辑,309,21.4,1012.7,-
2024-06-26 3:23,19,19.4,33.4,-,-,-,-,1.8,辑合辑,294,22,1012.7,-
2024-06-26 3:24,20,19.4,33.4,-,-,-,-,2.4,合辑,315,22.3,1012.7,-
2024-06-26 3:25,21,19.4,33.4,-,-,-,-,2.4,合辑,313,22.5,1012.7,-
2024-06-26 3:26,22,19.3,33.4,-,-,-,-,2.4,合辑,312,22.6,1012.7,-
2024-06-26 3:27,23,19.3,33.4,-,-,-,-,2.2,合辑,304,22.7,1012.7,-
2024-06-26 3:28,22,19.3,33.4,-,-,-,-,1.7,合辑,305,22.7,1012.8,-
2024-06-26 3:29,22,19.4,33.4,-,-,-,-,2.3,合辑,308,22.7,1012.8,-
2024-06-26 3:30,20,19.4,33.3,-,-,-,-,2.1,辑合辑,303,22.7,1012.8,-
2024-06-26 3:31,18,19.4,33.3,-,-,-,-,1.2,合辑,306,22.7,1012.8,-
2024-06-26 3:32,17,19.4,33.3,-,-,-,-,1.3,辑,279,22.7,1012.8,-
2024-06-26 3:33,17,19.4,33.4,-,-,-,-,1.4,合辑,307,22.2,1012.8,-
2024-06-26 3:34,19,19.3,33.4,-,-,-,-,1.3,辑合辑,303,21.9,1012.7,-
2024-06-26 3:35,22,19.3,33.4,-,-,-,-,2.1,合辑,311,21.7,1012.7,-
2024-06-26 3:36,24,19.3,33.4,-,-,-,-,2,合辑,317,21.9,1012.7,-
2024-06-26 3:37,26,19.3,33.4,-,-,-,-,1.8,合辑,309,22.1,1012.7,-
2024-06-26 3:38,27,19.3,33.4,-,-,-,-,1.8,合辑,315,22.3,1012.8,-
2024-06-26 3:39,26,19.4,33.4,-,-,-,-,1.1,辑合辑,286,22.3,1012.8,-
2024-06-26 3:40,24,19.3,33.4,-,-,-,-,1.4,合合辑,338,21.9,1012.8,-
2024-06-26 3:41,21,19.4,33.4,-,-,-,-,0.9,辑合辑,300,21.8,1012.9,-
2024-06-26 3:42,18,19.4,33.3,-,-,-,-,1,合辑,307,21.6,1012.8,-
2024-06-26 3:43,16,19.3,33.4,-,-,-,-,1.4,合辑,314,21.6,1012.8,-
2024-06-26 3:44,14,19.4,33.4,-,-,-,-,1.3,合辑,316,21.7,1012.8,-
2024-06-26 3:45,15,19.3,33.4,-,-,-,-,1.5,合合辑,328,22,1012.8,-
2024-06-26 3:46,16,19.3,33.4,-,-,-,-,2.1,辑合辑,300,22.1,1012.8,-
2024-06-26 3:47,18,19.3,33.4,-,-,-,-,1.6,辑合辑,287,22.2,1012.9,-
2024-06-26 3:48,21,19.3,33.4,-,-,-,-,1.5,合辑,320,22,1012.9,-
2024-06-26 3:49,23,19.3,33.4,-,-,-,-,2.1,辑合辑,295,22,1012.9,-
2024-06-26 3:50,24,19.3,33.4,-,-,-,-,2,合辑,312,22.1,1012.8,-
2024-06-26 3:51,27,19.3,33.4,-,-,-,-,2.2,合辑,314,22.3,1012.8,-
2024-06-26 3:52,25,19.3,33.4,-,-,-,-,1.6,合合辑,336,22.3,1012.8,-
2024-06-26 3:53,23,19.4,33.4,-,-,-,-,1.9,合辑,316,22.1,1012.8,-
2024-06-26 3:54,22,19.3,33.4,-,-,-,-,1.6,合辑,317,22.1,1012.8,-
2024-06-26 3:55,18,19.3,33.4,-,-,-,-,1.9,合合辑,334,22.1,1012.8,-
2024-06-26 3:56,17,19.3,33.4,-,-,-,-,1.8,合合辑,344,22.1,1012.9,-
2024-06-26 3:57,16,19.3,33.4,-,-,-,-,2,合合辑,338,22,1012.9,-
2024-06-26 3:58,16,19.3,33.4,-,-,-,-,2,合辑,324,21.9,1012.9,-
2024-06-26 3:59,18,19.3,33.4,-,-,-,-,2.2,合合辑,329,22,1012.9,-
2024-06-26 4:00,21,19.3,33.4,-,-,-,-,2.6,合合辑,335,22.1,1012.9,-
2024-06-26 4:01,23,19.4,33.4,-,-,-,-,2,合辑,323,22.1,1012.9,-
2024-06-26 4:02,26,19.3,33.4,-,-,-,-,2.6,合辑,323,22,1012.9,-
2024-06-26 4:03,27,19.4,33.3,-,-,-,-,2.1,合辑,317,22.1,1012.9,-
2024-06-26 4:04,26,19.3,33.4,-,-,-,-,2.1,合辑,318,22.2,1012.9,-
2024-06-26 4:05,24,19.3,33.4,-,-,-,-,1.7,合辑,317,22.2,1012.9,-
2024-06-26 4:06,21,19.3,33.4,-,-,-,-,2.3,合合辑,336,22.3,1012.9,-
2024-06-26 4:07,18,19.3,33.4,-,-,-,-,1.9,合辑,314,22.3,1012.9,-
2024-06-26 4:08,17,19.3,33.4,-,-,-,-,1.5,合合辑,331,22.3,1013,-
2024-06-26 4:09,16,19.3,33.4,-,-,-,-,1.7,合辑,314,22.2,1012.9,-
2024-06-26 4:10,17,19.3,33.4,-,-,-,-,1.9,合辑,317,22.2,1013,-
2024-06-26 4:11,19,19.3,33.4,-,-,-,-,1.4,合辑,304,22.2,1013,-
2024-06-26 4:12,21,19.3,33.4,-,-,-,-,1.9,合辑,304,22.2,1013,-
2024-06-26 4:13,23,19.3,33.4,-,-,-,-,2.2,辑合辑,301,22.3,1013,-
2024-06-26 4:14,26,19.3,33.4,-,-,-,-,2.2,合辑,315,22.4,1013,-
2024-06-26 4:15,26,19.3,33.4,-,-,-,-,1.6,合辑,325,22.4,1013,-
2024-06-26 4:16,25,19.3,33.4,-,-,-,-,1.2,合辑,317,22.3,1013,-
2024-06-26 4:17,25,19.3,33.4,-,-,-,-,1.7,合辑,307,22.2,1013,-
2024-06-26 4:18,22,19.3,33.4,-,-,-,-,1.4,辑合辑,296,22.1,1013,-
2024-06-26 4:19,22,19.3,33.4,-,-,-,-,1.2,合辑,321,22.2,1013,-
2024-06-26 4:20,22,19.3,33.4,-,-,-,-,0.8,合合辑,329,22.1,1013,-
2024-06-26 4:21,21,19.4,33.4,-,-,-,-,1.6,合辑,308,22,1013,-
2024-06-26 4:22,22,19.3,33.4,-,-,-,-,1.6,合辑,304,22.1,1013,-
2024-06-26 4:23,22,19.3,33.4,-,-,-,-,1.7,合辑,319,22.2,1013,-
2024-06-26 4:24,21,19.3,33.4,-,-,-,-,1.3,辑合辑,298,22.3,1013,-
2024-06-26 4:25,21,19.3,33.4,-,-,-,-,1.4,辑合辑,282,22.3,1013,-
2024-06-26 4:26,21,19.3,33.4,-,-,-,-,1,合辑,315,22.3,1013,-
2024-06-26 4:27,20,19.3,33.4,-,-,-,-,1.1,合合辑,340,22.3,1013,-
2024-06-26 4:28,22,19.3,33.4,-,-,-,-,0.9,合合辑,329,22,1013,-
2024-06-26 4:29,22,19.3,33.4,-,-,-,-,1.3,合合辑,330,21.9,1013,-
2024-06-26 4:30,23,19.3,33.4,-,-,-,-,1.3,合辑,315,21.9,1013,-
2024-06-26 4:31,23,19.3,33.4,-,-,-,-,1.5,合辑,322,22,1013.1,-
2024-06-26 4:32,22,19.3,33.4,-,-,-,-,1.4,合合辑,331,22,1013.1,-
2024-06-26 4:33,23,19.3,33.4,-,-,-,-,1.6,合合辑,344,21.9,1013.1,-
2024-06-26 4:34,22,19.3,33.4,-,-,-,-,1.7,合合辑,330,21.5,1013.1,-
2024-06-26 4:35,22,19.3,33.4,-,-,-,-,1.8,合合辑,329,21.2,1013.2,-
2024-06-26 4:36,24,19.3,33.4,-,-,-,-,1.9,合辑,315,21.2,1013.1,-
2024-06-26 4:37,25,19.3,33.4,-,-,-,-,1.7,合合辑,335,21.2,1013.2,-
2024-06-26 4:38,25,19.3,33.3,-,-,-,-,2.2,合合辑,327,21.3,1013.1,-
2024-06-26 4:39,25,19.3,33.4,-,-,-,-,2.3,合辑,314,21.6,1013.1,-
2024-06-26 4:40,24,19.3,33.4,-,-,-,-,1.8,合辑,310,21.9,1013.2,-
2024-06-26 4:41,23,19.3,33.4,-,-,-,-,2.8,辑合辑,302,22,1013.1,-
2024-06-26 4:42,22,19.3,33.4,-,-,-,-,2.6,合辑,309,22.1,1013.1,-
2024-06-26 4:43,21,19.3,33.4,-,-,-,-,2.4,合辑,312,22.3,1013.1,-
2024-06-26 4:44,20,19.4,33.3,-,-,-,-,2.6,合辑,304,22.4,1013.1,-
2024-06-26 4:45,21,19.3,33.4,-,-,-,-,2.2,合辑,313,22.4,1013.1,-
2024-06-26 4:46,21,19.3,33.3,-,-,-,-,1.9,合合辑,335,22.4,1013.2,-
2024-06-26 4:47,22,19.3,33.4,-,-,-,-,1.7,合辑,326,22.3,1013.3,-
2024-06-26 4:48,22,19.3,33.4,-,-,-,-,2.1,合合辑,345,22.1,1013.3,-
2024-06-26 4:49,23,19.3,33.4,-,-,-,-,2.4,合辑,313,22,1013.3,-
2024-06-26 4:50,25,19.3,33.3,-,-,-,-,1.6,合辑,312,22.1,1013.3,-
2024-06-26 4:51,25,19.3,33.4,-,-,-,-,1.5,合合辑,342,22.2,1013.3,-
2024-06-26 4:52,26,19.3,33.4,-,-,-,-,1.7,合合辑,327,22.1,1013.3,-
2024-06-26 4:53,25,19.3,33.3,-,-,-,-,1.5,辑合辑,291,22,1013.3,-
2024-06-26 4:54,24,19.3,33.4,-,-,-,-,1.8,辑合辑,301,22.1,1013.3,-
2024-06-26 4:55,22,19.3,33.3,-,-,-,-,1,合辑,310,22.1,1013.3,-
2024-06-26 4:56,21,19.3,33.3,-,-,-,-,1.1,合辑,306,22,1013.3,-
2024-06-26 4:57,20,19.3,33.4,-,-,-,-,1.6,辑合辑,299,21.9,1013.3,-
2024-06-26 4:58,19,19.3,33.4,-,-,-,-,1.7,辑合辑,294,21.9,1013.3,-
2024-06-26 4:59,21,19.3,33.4,-,-,-,-,0.9,合辑,308,22,1013.3,-
2024-06-26 5:00,22,19.3,33.4,-,-,-,-,0.9,合辑,325,22,1013.3,-
2024-06-26 5:01,24,19.3,33.4,-,-,-,-,1.1,合合辑,334,21.9,1013.3,-
2024-06-26 5:02,25,19.3,33.4,-,-,-,-,1,合合辑,333,21.7,1013.3,-
2024-06-26 5:03,26,19.3,33.4,-,-,-,-,1.7,合合辑,333,21.5,1013.3,-
2024-06-26 5:04,26,19.3,33.3,-,-,-,-,1.4,合,351,21.4,1013.3,-
2024-06-26 5:05,27,19.3,33.4,-,-,-,-,1.4,合辑,317,21.5,1013.3,-
2024-06-26 5:06,26,19.3,33.4,-,-,-,-,1.4,合合辑,335,21.6,1013.4,-
2024-06-26 5:07,24,19.3,33.4,-,-,-,-,0.8,合辑,313,21.7,1013.4,-
2024-06-26 5:08,23,19.3,33.4,-,-,-,-,0.9,合合辑,340,21.8,1013.4,-
2024-06-26 5:09,21,19.3,33.4,-,-,-,-,1.1,合辑,324,21.8,1013.5,-
2024-06-26 5:10,21,19.3,33.3,-,-,-,-,0.9,合,357,21.8,1013.5,-
2024-06-26 5:11,21,19.3,33.4,-,-,-,-,0.7,合辑,323,21.8,1013.6,-
2024-06-26 5:12,22,19.3,33.4,-,-,-,-,0.5,合辑,312,21.5,1013.6,-
2024-06-26 5:13,23,19.3,33.4,-,-,-,-,0.1,合合辑,341,21.4,1013.6,-
2024-06-26 5:14,25,19.3,33.4,-,-,-,-,0.3,合,351,21.4,1013.6,-
2024-06-26 5:15,27,19.3,33.4,-,-,-,-,0.5,合合辑,334,21.4,1013.6,-
2024-06-26 5:16,28,19.3,33.4,-,-,-,-,0.4,合,5,21.4,1013.6,-
2024-06-26 5:17,29,19.3,33.4,-,-,-,-,1.1,合辑,321,21.3,1013.7,-
2024-06-26 5:18,28,19.3,33.4,-,-,-,-,0.5,合辑,326,21.3,1013.7,-
2024-06-26 5:19,27,19.3,33.4,-,-,-,-,0.5,合合辑,327,21.3,1013.7,-
2024-06-26 5:20,26,19.3,33.3,-,-,-,-,0.3,辑,277,21.4,1013.7,-
2024-06-26 5:21,25,19.3,33.4,-,-,-,-,0.6,合合辑,336,21.4,1013.7,-
2024-06-26 5:22,25,19.3,33.4,-,-,-,-,0.8,合合辑,346,21.3,1013.7,-
2024-06-26 5:23,25,19.3,33.4,-,-,-,-,0.7,合辑,310,21.1,1013.7,-
2024-06-26 5:24,25,19.3,33.3,-,-,-,-,0.4,合辑,321,21.1,1013.7,-
2024-06-26 5:25,26,19.3,33.3,-,-,-,-,0.3,辑合辑,297,21.2,1013.7,-
2024-06-26 5:26,26,19.3,33.3,-,-,-,-,0.3,巢辑,214,21.3,1013.7,-
2024-06-26 5:27,27,19.3,33.4,-,-,-,-,0.4,巢辑,221,21.4,1013.8,-
2024-06-26 5:28,27,19.3,33.4,-,-,-,-,0.3,巢巢辑,205,21.4,1013.8,-
2024-06-26 5:29,26,19.3,33.4,-,-,-,-,0.1,巢巢辑,192,21.4,1013.8,-
2024-06-26 5:30,26,19.3,33.4,-,-,-,-,0.1,巢,190,21.4,1013.8,-
2024-06-26 5:31,25,19.3,33.4,-,-,-,-,0,合,0,21.4,1013.9,-
2024-06-26 5:32,24,19.3,33.3,-,-,-,-,0.1,合合辑,333,21.4,1013.9,-
2024-06-26 5:33,25,19.3,33.4,-,-,-,-,0,合合辑,334,21.4,1013.9,-
2024-06-26 5:34,24,19.3,33.4,-,-,-,-,0,合,0,21.3,1013.9,-
2024-06-26 5:35,25,19.3,33.4,-,-,-,-,0,合,0,21.3,1013.9,-
2024-06-26 5:36,26,19.3,33.3,-,-,-,-,0.2,巢巢辑,203,21.3,1013.9,-
2024-06-26 5:37,26,19.3,33.3,-,-,-,-,0.5,辑巢辑,253,21.3,1013.9,-
2024-06-26 5:38,27,19.3,33.4,-,-,-,-,0.3,辑巢辑,248,21.3,1013.9,-
2024-06-26 5:39,27,19.3,33.4,-,-,-,-,0.1,辑,274,21.4,1013.9,-
2024-06-26 5:40,27,19.3,33.3,-,-,-,-,0.2,合辑,323,21.4,1013.9,-
2024-06-26 5:41,27,19.3,33.4,-,-,-,-,0.8,辑合辑,302,21.3,1013.9,-
2024-06-26 5:42,27,19.3,33.3,-,-,-,-,1.1,辑合辑,303,21.3,1013.9,-
2024-06-26 5:43,27,19.3,33.3,-,-,-,-,1.3,辑合辑,300,21.4,1013.9,-
2024-06-26 5:44,26,19.3,33.3,-,-,-,-,1.4,辑合辑,293,21.6,1013.9,-
2024-06-26 5:45,26,19.3,33.3,-,-,-,-,1.5,辑合辑,300,21.7,1013.9,-
2024-06-26 5:46,26,19.3,33.4,-,-,-,-,1.7,合辑,312,21.9,1013.9,-
2024-06-26 5:47,27,19.3,33.3,-,-,-,-,1.4,合辑,315,22,1013.9,-
2024-06-26 5:48,28,19.3,33.3,-,-,-,-,1.2,合辑,311,22,1013.9,-
2024-06-26 5:49,29,19.3,33.4,-,-,-,-,1.3,合辑,324,22,1013.9,-
2024-06-26 5:50,29,19.3,33.4,-,-,-,-,1.1,合合辑,332,22,1013.9,-
2024-06-26 5:51,29,19.3,33.4,-,-,-,-,0.9,合辑,313,21.8,1013.9,-
2024-06-26 5:52,27,19.3,33.4,-,-,-,-,1,辑合辑,303,21.7,1013.9,-
2024-06-26 5:53,26,19.3,33.4,-,-,-,-,0.7,合辑,315,21.7,1013.9,-
2024-06-26 5:54,25,19.3,33.3,-,-,-,-,1,辑合辑,301,21.7,1013.9,-
2024-06-26 5:55,25,19.3,33.3,-,-,-,-,0.7,合辑,308,21.7,1013.9,-
2024-06-26 5:56,25,19.3,33.3,-,-,-,-,0.6,辑,264,21.7,1013.9,-
2024-06-26 5:57,25,19.3,33.4,-,-,-,-,0.3,辑巢辑,237,21.7,1013.9,-
2024-06-26 5:58,27,19.3,33.4,-,-,-,-,0,辑,275,21.5,1013.9,-
2024-06-26 5:59,26,19.3,33.3,-,-,-,-,0,巢巢辑,205,21.5,1013.9,-
2024-06-26 6:00,25,19.3,33.4,-,-,-,-,0.3,辑巢辑,242,21.5,1013.9,-
